Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist
2024-02-21,1450.2115478515625,1470.7884795851646,1440.1825868389801,1456.4365283424868,12720292,1424.1347534179688,,1421.8069781916283,1497.1988656185745,1351.0706412173631,64.79892625533205,30.82163745292746,32.52957026106436,-1.7079328081368956
2024-02-22,1464.0941162109375,1467.2559381666686,1440.6271108051608,1450.6561919754163,18493728,1430.9463623046875,,1425.8343246696577,1490.3425642051689,1371.550160404206,67.30617667612896,30.47979725215464,32.11961565928242,-1.6398184071277768
2024-02-23,1475.82763671875,1479.7059164315408,1465.6750448712426,1471.7517883622584,14438584,1437.8901245117188,,1430.595592483857,1481.3526615008602,1394.4275875225774,69.29671199428968,30.800632950153386,31.855819117456612,-1.0551861673032263
2024-02-26,1469.6026611328125,1476.7169415654328,1464.8352018923576,1475.753583346703,7513106,1439.8304748535156,,1434.3105514028052,1485.3745931048065,1394.2863566022247,66.96722402400759,30.20441633688506,31.5255385613423,-1.3211222244572411
2024-02-27,1467.94775390625,1482.0772898132236,1460.4383358684995,1465.3540321072526,10826044,1443.6852416992188,,1437.5140944983714,1484.5890146313166,1402.781468767121,66.32885613294914,29.26106979460542,31.072644807994926,-1.8115750133895077
2024-02-28,1438.2803955078125,1473.5056294891751,1432.8953836215212,1465.3292067243183,8647950,1445.1179626464843,,1437.5870755468895,1482.8857812360768,1407.3501440568918,56.01937303474186,25.82189425767774,30.022494697931492,-4.200600440253751
2024-02-29,1443.393798828125,1461.352161163495,1437.1935448412644,1447.5437052316252,23628976,1446.8051208496095,,1438.1400968117691,1480.7200295807402,1412.8902121184788,57.25264672813018,23.241023725720424,28.66620050348928,-5.425176777768854
2024-03-01,1474.345458984375,1482.1266237591103,1445.0734581651325,1446.061542580972,12132926,1448.505859375,,1441.5882265424934,1484.407044319624,1412.604674430376,63.85893576745,23.42319749547505,27.617599901886432,-4.194402406411381
2024-03-04,1489.4384765625,1494.4282305064353,1469.503825173054,1472.7150995331629,10024420,1451.8838684082032,,1446.1453932110655,1489.8879810515402,1413.879755764866,66.5718582741817,24.50299660911628,26.994679243332406,-2.491682634216126
2024-03-05,1482.32421875,1489.4384990399915,1468.3429205099196,1487.8328618357061,7107668,1455.4607299804688,,1449.5909956433452,1490.5313872700553,1420.3900726908823,64.12829087693669,24.502237495340978,26.496190893734124,-1.9939533983931454
2024-03-06,1485.0909423828125,1491.0194491388315,1460.8828731290673,1475.654687549837,7805676,1458.466973876953,,1452.971942951866,1492.8320175513113,1424.1019302025948,64.67139240743398,24.443122268700563,26.085577168727415,-1.642454900026852
2024-03-07,1461.302734375,1485.1896018011073,1457.9679496051947,1485.0660912540775,8315726,1459.8898132324218,,1453.765351658831,1492.075645922801,1427.7039805420427,56.719957868457605,22.220617993431006,25.312585333668135,-3.0919673402371295
2024-03-11,1449.12451171875,1471.257625711574,1446.0614742974403,1471.257625711574,11277130,1460.1788146972656,,1453.3233669026326,1491.8386198018566,1428.5190095926746,53.119217472998116,19.25463114998979,24.10099449693247,-4.8463633469426775
2024-03-12,1457.844482421875,1470.269595576354,1447.568380480176,1449.1245651727334,9432678,1461.3188232421876,,1453.7539493330366,1490.7300418293548,1431.9076046550204,55.30703394649816,17.407036486574498,22.762202894860874,-5.355166408286376
2024-03-13,1415.10986328125,1465.4279903850718,1410.7622676768488,1462.142657909758,13522134,1459.6921875,1400.6195751953126,1450.0735601852475,1495.245419265536,1424.1389557344642,44.376960423014964,12.35209057682232,20.680180431253163,-8.328089854430843
2024-03-14,1414.4180908203125,1431.2649780682007,1408.514310659922,1422.5450608782721,18571102,1457.2269104003906,1403.3140795898437,1446.677801198111,1498.050259828262,1416.4035609725192,44.224599100325406,8.195714176835054,18.183287180369543,-9.98757300353449
2024-03-15,1401.3260498046875,1416.1473166057365,1396.0645483366263,1408.9589780840722,19223818,1454.6393676757812,1405.5347998046875,1442.3585867796899,1502.5205120704293,1406.758223281133,41.33234777586071,3.8015161279997756,15.306932969895591,-11.505416841895816
2024-03-18,1422.32275390625,1424.5459437848976,1399.6462653903534,1403.0798345242215,9169392,1453.5969360351562,1408.4560693359374,1440.4504122203145,1503.3986155869675,1403.795256483345,47.286530762453765,1.9903970023644888,12.643625776389372,-10.653228774024884
2024-03-19,1408.267333984375,1420.4701525728194,1400.3626585436627,1411.7256294896865,8275764,1451.1884826660157,1410.9643212890626,1437.385357150225,1504.9162210972563,1397.4607442347751,44.062701938826315,-0.5724836397198487,10.00040389316753,-10.572887532887378
2024-03-20,1426.5469970703125,1427.7821026954816,1407.0570544283007,1410.9352137218616,8488806,1449.8409912109375,1413.728984375,1436.3531323807094,1504.6655758108702,1395.0164066110049,48.938412118643,-1.1157077867515,7.777181557183725,-8.892889343935224
2024-03-21,1433.685791015625,1440.5283239841642,1427.460931435626,1435.2173701383908,13006936,1449.0147033691405,1416.8374951171875,1436.0990998697491,1504.3118713994413,1393.7175353388398,50.74407319375001,-0.959119692215836,6.029921307303813,-6.989040999519649
2024-03-22,1437.6876220703125,1442.6033181580033,1430.1040255590262,1432.6977472783171,19527608,1447.6943786621093,1420.0937280273438,1436.2503876983742,1502.7359680961495,1392.6527892280692,51.773617852663854,-0.5062721870947371,4.722682608424104,-5.228954795518841
2024-03-26,1424.3978271484375,1435.0939139473653,1421.853557874578,1427.7820647176966,11415906,1445.1228881835937,1422.396455078125,1435.121572407904,1499.4309500707216,1390.8148262964658,48.172555872300045,-1.2058622302738513,3.536973640684513,-4.7428358709583645
2024-03-27,1475.061767578125,1482.1265951381042,1429.7581221098912,1430.74620650665,16326644,1445.3958435058594,1425.02376953125,1438.9254005193538,1500.273839588639,1390.5178474230797,59.68472327451695,2.301335829777372,3.2898460785030847,-0.9885102487257127
2024-03-28,1468.1451416015625,1488.0056133770977,1461.0309823617722,1475.0864584455267,21854364,1445.405712890625,1427.2988305664062,1441.7082330033736,1500.3008542916582,1390.5105714895917,57.797234518056705,4.471160889183011,3.52610904063907,0.9450518485439412
2024-04-01,1467.0831298828125,1476.1734586788064,1464.8352136106084,1474.691331987126,5013880,1446.845849609375,1429.0902319335937,1444.1248898490344,1502.4604519972386,1391.2312472215112,57.49656955397331,6.03549399361259,4.027986031233774,2.007507962378816
2024-04-02,1469.232177734375,1476.198221604726,1457.4246163768214,1466.317376747934,8910166,1448.1377685546875,1431.3099633789063,1446.5160601238285,1504.6085787791965,1391.6669583301784,57.973006625392735,7.363764556539536,4.695141736294927,2.668622820244609
2024-04-03,1454.0650634765625,1466.7619246317818,1451.397283687729,1464.4152240453116,7008292,1447.1237487792969,1433.4842431640625,1447.235012824089,1502.3271983293012,1391.9202992292926,53.421654341127315,7.110602583206401,5.178233905677222,1.9323686775291788
2024-04-04,1445.4935302734375,1462.1180033355356,1432.7224901750476,1462.1180033355356,14490272,1444.9265014648438,1435.36111328125,1447.0691573430745,1496.4114251862334,1393.4415777434542,50.98551741193458,6.147454769283513,5.372078078398481,0.7753766908850324
2024-04-05,1442.7021484375,1453.2747249138113,1438.651026127194,1443.4679380450307,7442298,1442.9453979492187,1437.1920361328125,1446.6532517330197,1491.3269420071592,1394.563853891278,50.182941908837485,5.100120982069257,5.317686659132637,-0.21756567706338004
2024-04-08,1468.268798828125,1473.2092211870183,1443.5914132686094,1445.542855977216,8357118,1442.1042907714843,1440.3025268554688,1448.7118752658869,1487.9175365384035,1396.2910450045651,56.87830535106684,6.260944160203962,5.506338159346901,0.754606000857061
2024-04-09,1446.2098388671875,1472.0482715276003,1445.0735176190665,1471.2577557160955,7071414,1441.3496459960938,1442.6694848632812,1448.4735860850583,1486.320840472942,1396.3784515192456,50.56389911364266,5.339382104477409,5.4729469483730036,-0.13356484389559498
2024-04-10,1461.9449462890625,1469.281521297736,1448.877554057703,1448.877554057703,9138330,1441.9906677246095,1445.1693359375,1449.756572771154,1487.7864139307171,1396.1949215185018,54.44859487471855,5.811735136015159,5.540704585901436,0.2710305501137231
2024-04-12,1449.6680908203125,1468.7627741208264,1445.6415744118667,1458.2891033204971,15551012,1441.5818481445312,1445.5467846679687,1449.748145918693,1486.9254392919415,1396.238256997121,51.07623587908634,5.136231403832426,5.459809949487634,-0.3235785456552085
2024-04-15,1447.3707275390625,1464.4646364315843,1429.0911655763507,1443.591352839028,12902062,1443.194891357422,1446.6771508789063,1449.5217251206327,1486.8367422277463,1399.5530404870976,50.44657598289768,4.365192589471917,5.240886477484491,-0.8756938880125738
2024-04-16,1448.2847900390625,1453.6451964542034,1433.6364862387566,1436.0325186728678,9366184,1444.8882263183593,1447.4503271484375,1449.4039217795307,1486.4051426010897,1403.371310035629,50.70695363609391,3.7842732324718327,4.94956382848196,-1.1652905960101272
2024-04-18,1446.876708984375,1468.2934876101954,1441.9610129858208,1446.0615875622616,19005692,1447.1657592773438,1448.1948486328124,1449.1632348466587,1483.2647629575706,1411.066755597117,50.268761407577806,3.1736858090068836,4.594388224586945,-1.4207024155800614
2024-04-19,1452.607666015625,1456.4364932961696,1425.8306012864564,1439.4167626045175,15741778,1448.6800048828125,1448.4403881835938,1449.4912759103697,1482.8821484132225,1414.4778613524024,52.083710756355345,3.116308350847703,4.298772249839097,-1.1824638989913936
2024-04-22,1462.2166748046875,1465.1562017707047,1450.3103301575065,1454.9048261235944,10350362,1451.3774719238281,1449.2471557617187,1450.7032186622096,1480.2547707825518,1422.5001730651045,55.046078295056084,3.8023716320344647,4.19949212627817,-0.39712049424370566
2024-04-23,1441.936279296875,1475.7041133303053,1438.20635702296,1461.3768889290402,14605554,1452.1469360351562,1449.8701416015624,1449.8682720559873,1478.986653211217,1425.3072188590954,48.264016587643034,2.6787444000672167,3.8953425810359796,-1.216598180968763
2024-04-24,1432.895263671875,1451.0513135165108,1432.2282584925008,1446.0614393265091,10462776,1452.1074096679688,1450.0287255859375,1448.2517950670242,1479.0636754276602,1425.1511439082774,45.56859633434195,1.0466620527986379,3.3256064753885113,-2.2789444225898734
2024-04-25,1442.57861328125,1450.4832891142164,1424.3237766526493,1425.31186113177,15943926,1452.3519592285156,1450.22337890625,1447.7114920398076,1478.8421276095964,1425.8617908474348,48.86267600665277,0.5284982218940968,2.7661848246896286,-2.2376866027955318
2024-04-26,1435.2421875,1447.5437912682185,1432.7225237808307,1446.5062542977878,9413848,1452.8941772460937,1450.0613330078124,1446.5239392264925,1477.3402236587885,1428.4481308333989,46.56349211333065,-0.46873530591597046,2.119200798568509,-2.5879361044844793
2024-04-29,1447.568359375,1450.4091019997668,1432.7223672737166,1432.7223672737166,7247974,1451.5195068359376,1450.3118139648439,1446.6234078120647,1473.7044307347971,1429.334582937078,50.756037979753216,-0.26141754644049797,1.6430771295667077,-1.9044946760072057
2024-04-30,1449.5198974609375,1465.403306850403,1445.4440490785064,1450.5079819172845,11474262,1450.5882446289063,1450.3493603515626,1446.8992639691003,1471.3528564795838,1429.8236327782288,51.40610031234155,0.059668266801054415,1.3263953570135771,-1.2667270902125227
2024-05-02,1449.0753173828125,1459.7218309784546,1446.6791643138517,1454.460329459568,14512646,1449.6878540039063,1450.0563940429688,1447.1065071513585,1468.948104283637,1430.4276037241757,51.240153053749026,0.27508616818795417,1.1161335192484527,-0.8410473510604985
2024-05-03,1416.9129638671875,1457.374969923783,1399.275682268563,1453.4720849711525,17226958,1447.0718933105468,1449.333115234375,1444.230931600485,1469.159730975501,1424.9840556455927,40.94299198359785,-2.1249318381624107,0.4679204477662801,-2.5928522859286907
2024-05-06,1402.610595703125,1422.841600588335,1401.1037428015688,1418.3952205864964,7394208,1444.499169921875,1448.5218994140625,1440.267090086451,1473.9249701432025,1415.0733697005473,37.34859401103211,-5.1220017327132155,-0.6500639883296191,-4.471937744383596
2024-05-07,1384.775634765625,1403.8209867220144,1375.4135586957902,1399.1028593353728,14517472,1441.4632751464844,1447.0886840820312,1434.9821895797056,1481.184667820875,1401.741882472094,33.409750641911074,-8.834494953000103,-2.286950181263716,-6.547544771736387
2024-05-08,1401.6473388671875,1415.8756594095175,1380.8481115524094,1380.8481115524094,9439002,1439.4105346679687,1446.0516943359376,1431.8074418927993,1482.924590536922,1395.8964787990153,39.870105402008235,-10.296574556769656,-3.888875056364904,-6.4076995004047514
2024-05-09,1377.5130615234375,1406.7850596926346,1373.4372136770937,1396.1631531839807,11009612,1434.8727478027345,1444.597724609375,1426.6365485242886,1484.2492062993974,1385.4962893060715,34.68614377121473,-13.249980136355362,-5.761096072362996,-7.488884063992366
2024-05-10,1390.6546630859375,1393.1989320382118,1371.535134440886,1380.1068144144485,10505096,1432.094989013672,1443.128935546875,1423.2097022920648,1484.9165458359414,1379.2734321914024,39.31322509793931,-14.364572073935733,-7.481791272677543,-6.88278080125819
2024-05-13,1385.9859619140625,1390.210046915121,1367.5088315833425,1383.2193979190515,8456620,1428.2970397949218,1441.3321020507813,1419.6645841608265,1482.9723284972135,1373.6217510926301,38.275795818944914,-15.44656104074852,-9.07474522629174,-6.371815814456781
2024-05-14,1403.154052734375,1410.0706442572628,1383.3430308132884,1384.281662845081,7188300,1425.971337890625,1440.0031298828126,1418.0921525964027,1480.7759849547658,1371.166690826484,44.1158769003997,-14.748709698132416,-10.209538120659875,-4.5391715774725405
2024-05-15,1399.399169921875,1412.935877106148,1396.1878958233801,1403.5738021267655,5046534,1423.5727600097657,1438.632158203125,1416.311868532162,1478.632425408011,1368.5130946115205,43.15416462319464,-14.33341841818401,-11.034314180164703,-3.299104238019307
2024-05-16,1408.3660888671875,1410.4904944706304,1381.3667306256436,1401.6471872524828,14711774,1421.5768249511718,1438.0338720703126,1415.5551276116882,1475.7516401609198,1367.4020097414239,46.17196369518719,-13.129394184202738,-11.45333018097231,-1.6760640032304277
2024-05-17,1418.5927734375,1420.0749000882806,1396.4103261437938,1406.0936018418706,10916476,1420.1626281738281,1437.5378515625,1415.8444272141464,1473.017238578998,1367.3080177686581,49.466877817114565,-11.220643731068094,-11.406792890991467,0.18614915992337266
2024-05-21,1419.0128173828125,1424.6448506468714,1408.6132041549795,1408.6132041549795,11176128,1418.4828857421876,1436.4311987304689,1416.1461786587813,1469.0831928698333,1367.882578614542,49.603330459965846,-9.563805611395537,-11.03819543507228,1.4743898236767432
2024-05-22,1443.2454833984375,1451.2736690394956,1419.1609264752628,1419.1609264752628,10281604,1417.534326171875,1435.5073388671874,1418.7270648244628,1465.3154152926838,1369.753237051066,56.84342078097581,-6.223633663267265,-10.075283080711277,3.851649417444012
2024-05-23,1468.343017578125,1474.444366988288,1437.6629456463684,1441.1706938631594,14608260,1418.8546630859375,1435.22771484375,1423.452393658145,1470.7566076458559,1366.9527185260192,62.80357963695462,-1.5336827304479357,-8.366963010658608,6.833280280210673
2024-05-24,1462.6119384765625,1470.7636348065282,1458.5113640783345,1465.9467233388211,7094776,1420.3404968261718,1434.778134765625,1427.1818741170418,1475.5320540179507,1365.148939634393,60.74066895717532,1.701078017709733,-6.35335480498494,8.054432822694674
2024-05-27,1448.77880859375,1467.2066075031105,1444.134859977049,1462.587264504762,6629010,1420.6505065917968,1434.52765625,1429.2387250195854,1476.4344781844334,1364.8665349991602,55.96249628573253,3.1125516842450907,-4.460173507138935,7.572725191384025
2024-05-28,1438.8485107421875,1460.8828419616084,1435.4396676765145,1450.5079553599196,7820162,1420.8308227539062,1434.3221362304687,1430.1539427074524,1476.8362632538074,1364.825382254005,52.75426026394163,3.39077593414936,-2.889983618881276,6.280759553030636
2024-05-29,1423.607421875,1440.6271526936466,1421.310053120064,1429.264181324664,7383556,1419.6327758789062,1433.6373950195311,1429.5304645329334,1474.2375795973448,1365.0279721604675,48.188135645575805,2.3543032182114985,-1.8411262514627211,4.195429469674219
2024-05-30,1407.8720703125,1423.2368313836507,1403.178669288835,1418.3951935729253,13206858,1417.5503845214844,1433.4926391601562,1427.4677603214634,1470.5078627608877,1364.592906282081,43.95783125169168,0.26018055865120004,-1.4208648894399372,1.6810454480911372
2024-05-31,1413.3560791015625,1425.0648561889025,1405.3031663821573,1414.2453792660226,31069832,1415.764422607422,1433.4713989257812,1426.1237906814727,1466.6126518658107,1364.9161933490332,45.74544654970552,-0.9460080667618058,-1.325893524904311,0.3798854581425051
2024-06-03,1492.32861328125,1496.4539141466187,1441.6152266357983,1465.3292536675044,21527942,1419.535205078125,1435.2914501953126,1432.4290118814513,1480.8501068927917,1358.2203032634584,63.701487107323196,4.4195563700177445,-0.17680354591989988,4.5963599159376445
2024-06-04,1380.625732421875,1480.1999676014107,1343.1032493273078,1480.1999676014107,36709098,1418.4359619140625,1434.457509765625,1427.4953662186344,1481.7830335878218,1355.0888902403033,42.35089381702827,-0.3377902665295096,-0.20900089004182185,-0.12878937648768776
2024-06-05,1403.821044921875,1414.097147783154,1367.6077240917773,1405.0561505394378,17464890,1419.388232421875,1434.368583984375,1425.2406689522763,1481.1577298650896,1357.6187349786605,46.3705099574905,-2.2108683690491944,-0.6093743858432964,-1.601493983205898
2024-06-06,1414.541748046875,1426.497546390369,1404.41388190777,1417.9012594747105,17855722,1420.0329528808593,1434.1284790039062,1424.2217241041428,1481.2898273575695,1358.776078404149,48.16932533049552,-2.797971836903116,-1.0470938760552604,-1.7508779608478557
2024-06-07,1452.4346923828125,1454.4603137562979,1409.5024711775536,1411.4786400821138,18558696,1423.779034423828,1434.50345703125,1426.9086734640161,1483.2241727028147,1364.3338961448414,54.03753953050445,-0.2032684890566543,-0.8783287986555393,0.675060309598885
2024-06-10,1453.867431640625,1475.5558362929214,1450.5819785928986,1452.4346368701142,9251760,1426.9396728515626,1434.8270532226563,1429.4761742427409,1485.687100430479,1368.1922452726462,54.24845979505103,1.9462277896689102,-0.3134174809906494,2.2596452706595596
2024-06-11,1439.31787109375,1456.1153056542432,1437.3417023219272,1451.4959629037996,11774902,1429.606268310547,1435.1254541015626,1430.4134787047417,1485.288231560963,1373.924305060131,51.65605013275028,2.447478132057313,0.23876164161894303,2.20871649043837
2024-06-12,1445.888671875,1458.4126908916728,1437.835879864395,1440.1331280315808,10081742,1431.7429992675782,1434.5419921875,1431.8873066257186,1486.4217153664329,1377.0642831687235,52.754128141917796,3.3364705921817404,0.8583034317315026,2.478167160450238
2024-06-13,1447.790771484375,1454.7073627830548,1442.7021123343332,1454.4603416652449,9181160,1434.162579345703,1434.1349047851563,1433.401922326543,1487.0690306761908,1381.2561280152154,53.08632092684181,4.146686641264296,1.5159800736380613,2.6307065676262344
2024-06-14,1459.944091796875,1462.0437710581825,1439.8612048457326,1452.4840066456875,8157998,1436.7414794921874,1433.9921240234376,1435.9297479903842,1489.3810738710858,1384.101885113289,55.25129723938063,5.703711244348824,2.353526307780214,3.35018493656861
2024-06-18,1463.377685546875,1469.676723437239,1453.8179209728387,1469.6272709721836,7196766,1438.9807250976562,1433.8750341796874,1438.5438372814785,1492.1769463359856,1385.7845038593268,55.870905671918315,7.132507671331268,3.3093225804904254,3.823185090840843
2024-06-19,1441.2694091796875,1469.7756214798555,1438.650961260282,1469.7756214798555,8725874,1440.0935546875,1433.61912109375,1438.8034155574983,1492.4556205549827,1387.7314888200174,50.976524891598714,6.407029746697617,3.9288640137318644,2.4781657329657527
2024-06-20,1456.139892578125,1465.1808887163045,1432.8211254931246,1441.6151005379975,16113776,1440.7382751464843,1433.8320483398438,1440.4545086070818,1493.5790891960962,1387.8974610968723,53.9016998006743,6.951870165202536,4.533465244025999,2.4184049211765366
2024-06-21,1436.872314453125,1457.1280450509373,1423.4096642387256,1456.0659025463858,31170360,1439.1647399902345,1433.7154516601563,1440.113347259086,1490.3940979988447,1387.9353819816242,49.75880052870676,5.762501068131542,4.779272408847108,0.9832286592844337
2024-06-24,1424.2989501953125,1432.2283517054532,1420.3713387903338,1428.3007403004744,8878386,1437.249090576172,1432.8360546875,1438.6072142053931,1487.6453104953928,1386.8528706569512,47.208835338506276,3.7619862385422493,4.575815174786136,-0.8138289362438869
2024-06-25,1436.822998046875,1438.576872033328,1423.8296636688654,1425.8058325289194,7045386,1436.651300048828,1432.6483178710937,1438.4372888569628,1486.7544573234009,1386.5481427742552,49.95965757360716,3.1508290213130294,4.290817944091515,-1.1399889227784854
2024-06-26,1495.9844970703125,1500.875466568816,1427.905458276952,1428.8194845866847,22014882,1439.5080993652343,1433.3291088867188,1443.9179753534722,1496.2186752645603,1382.7975234659084,60.44498450649459,7.355531077816977,4.903760570836607,2.4517705069803695
2024-06-27,1512.3126220703125,1519.1797603831344,1488.0551018777237,1495.7127559544517,28383030,1443.943359375,1434.5819995117188,1450.4317512312666,1508.719347606571,1379.167371143429,62.7640146032681,11.8685180898608,6.296712074641446,5.571806015219353
2024-06-28,1546.747314453125,1562.161406676686,1512.781913849386,1512.781913849386,28957336,1450.8871215820313,1436.56953125,1459.6046620143009,1527.9842711059075,1373.7899720581552,67.13947625378363,18.016007385220746,8.640571136757305,9.37543624846344
2024-07-01,1541.5599365234375,1560.5805616644209,1537.138282854078,1543.9066370278445,7724306,1457.297314453125,1438.4350341796876,1467.4099262532661,1542.181171295647,1372.413457610603,65.88352091433615,22.213297825824384,11.355116474570721,10.858181351253663
2024-07-02,1546.525146484375,1554.7509013864856,1538.4475077589818,1550.7985635373939,7749246,1460.0071411132812,1440.4280029296874,1474.9447091324193,1552.7008408651698,1367.3134413613927,66.52893755270351,25.64471537217446,14.21303625409147,11.43167911808299
2024-07-03,1533.927001953125,1556.2329594590622,1524.391963189475,1547.661278880494,9049620,1467.6722045898437,1442.0543896484376,1480.5620703534391,1558.0518170950381,1377.2925920846492,63.258910738328844,27.035920263577964,16.77761305598877,10.258307207589194
2024-07-04,1535.5079345703125,1548.822348177101,1532.321386398175,1538.447461634288,6837176,1474.2565490722657,1443.52021484375,1485.7950098026652,1564.2365433628952,1384.2765547816362,63.5013533445936,27.94390823327285,19.010872091445588,8.933036141827262
2024-07-05,1569.6956787109375,1579.4530127748421,1529.5547474353805,1535.3102911811948,12269710,1482.0142456054687,1446.0754028320312,1493.785549698691,1576.934744100659,1387.0937471102784,68.36310274333437,31.064073175353997,21.42151230822727,9.642560867126726
2024-07-08,1581.824462890625,1589.6303543798022,1563.6684106310508,1570.0662334946016,9500806,1488.4837341308594,1449.0539868164062,1502.1702080979228,1592.1502782791024,1384.8171899826164,69.89518900844357,34.1221786551323,23.96164557760828,10.160533077524022
2024-07-09,1571.325927734375,1581.4290665009253,1561.6673786971023,1578.563597646217,6960002,1494.3566589355469,1451.6289331054688,1508.7564671109183,1602.957123713078,1385.7561941580157,66.8762298427553,35.291783521068055,26.227673166300235,9.06411035476782
2024-07-10,1565.3480224609375,1578.4648673124634,1544.5241914718106,1575.9946562525065,7134578,1500.6581665039062,1454.2310498046875,1514.1461390490153,1610.4312483231258,1390.8850846846865,65.15065520780593,35.32908510622997,28.047955554286183,7.281129551943785
2024-07-11,1561.815673828125,1585.1344421846698,1551.786592769845,1568.5840280306456,11940946,1506.4545166015625,1456.51599609375,1518.686094742264,1616.293350457581,1396.615682745544,64.09819190768425,34.67391654148901,29.37314775172675,5.300768789762255
2024-07-12,1577.6990966796875,1586.023756297877,1555.7389442164904,1565.619788574804,12924784,1512.949932861328,1459.079580078125,1524.3063806410662,1623.5437856552994,1402.3560800673567,66.70290414283514,35.03251716363707,30.505021634108815,4.527495529528252
2024-07-15,1578.193115234375,1586.7153433656392,1566.6078495211154,1585.332001053062,5329688,1518.8623840332032,1461.6619360351563,1529.438450602334,1630.1658226637144,1407.558945402692,66.78362384023717,34.95364998975515,31.394747305238084,3.558902684517065
2024-07-16,1557.4681396484375,1580.9351457176842,1550.4280378276635,1574.5125966882063,9386838,1523.5669067382812,1464.4730395507813,1532.1079447972008,1632.932893286576,1414.2009201899864,60.19124789117487,32.84025286957626,31.68384841810572,1.156404451470543
2024-07-18,1567.7689208984375,1574.9078068261192,1539.2625884242743,1557.2210712967385,12298374,1529.8918823242188,1467.7762060546875,1535.5042282354138,1633.7087240196247,1426.075040628813,62.18904094347972,31.631924252688577,31.67346358502229,-0.041539332333712764
2024-07-19,1536.61962890625,1571.029623251694,1534.2976544625544,1567.1020115011324,13140390,1533.915869140625,1470.8130859375,1535.6104568707317,1631.7635016351635,1436.0682366460867,53.4531373302765,27.839906467970422,30.906752161611916,-3.0668456936414934
2024-07-22,1482.7935791015625,1519.179738244426,1481.4102368427714,1518.9327171487766,19674376,1536.211932373047,1472.4360107421876,1530.5802780355727,1626.3204693047196,1446.1033954413742,42.37568846634467,20.25787253292583,28.7769762358747,-8.519103702948868
2024-07-23,1470.1708984375,1487.808182000688,1445.5675711552426,1483.1147807956386,18052044,1538.5055297851563,1474.2891674804687,1524.8270037881373,1618.373243879252,1458.6378156910607,40.268166181528244,13.079736120211464,25.637528212742055,-12.55779209253059
2024-07-24,1477.8779296875,1491.5135439533938,1458.8079713194404,1467.3054738461674,11913362,1540.5582763671875,1476.0336328125,1520.3556633976004,1610.9730461945185,1470.1435065398566,42.159666441017,7.921589160162512,22.09434040222615,-14.172751242063637
2024-07-25,1474.6171875,1482.595920809754,1459.474721651074,1463.3530011800513,12519876,1539.4899108886718,1477.8062573242187,1515.9996180740195,1613.3178993069732,1465.6619224703704,41.560026709711124,3.5299152231134485,18.38145536640361,-14.851540143290162
2024-07-26,1491.044189453125,1494.4037007697482,1472.59166375446,1474.6172851615388,9859940,1538.4264892578126,1479.5640600585937,1513.6229105863151,1614.4818458117352,1462.37113270389,45.74649284352608,1.3593342006251987,14.977031133247928,-13.61769693262273
2024-07-29,1501.9871826171875,1509.2990318372968,1493.7614276294273,1493.9342700426573,7538550,1536.1884826660157,1481.6158203125,1512.5147460178268,1613.8305703491185,1458.546394982913,48.3984286249716,0.5161908690211021,12.084863080402563,-11.568672211381461
2024-07-30,1495.1199951171875,1506.8287716127938,1492.0075050067665,1498.9488223237445,8228208,1533.8664855957031,1483.3508984375,1510.8581030749087,1613.5822044433291,1454.150766748077,46.85075548819615,-0.6980838593756289,9.528273692446925,-10.226357551822554
2024-07-31,1487.4869384765625,1492.4519658681731,1483.2628537354879,1486.0788700242824,10057346,1530.9145751953124,1484.7287817382812,1508.6322778750664,1612.9939660240304,1448.8351843665944,45.12350596370879,-2.2503881351849486,7.172541326920551,-9.4229294621055
2024-08-01,1497.244384765625,1499.9121644798522,1486.37545603751,1493.9836579008804,10764222,1529.0804443359375,1486.2934130859376,1507.5477166265482,1612.5047897448203,1445.6560989270547,47.77412072070902,-2.6625637112904315,5.205520319278355,-7.868084030568786
2024-08-02,1481.459716796875,1491.3405616106625,1475.4818780540024,1487.067144475012,10268248,1526.3780334472656,1487.0576977539063,1505.0631452141984,1612.3872890706118,1440.3687778239193,44.0660473724093,-4.2143264796916355,3.321550959484357,-7.535877439175993
2024-08-05,1430.079345703125,1466.2186085334113,1416.1721046606897,1462.3650548737628,17046704,1519.397216796875,1486.2924243164061,1497.9218309750486,1612.9369017035797,1425.8575318901703,34.64084711475766,-9.480787579454272,0.7610832516966313,-10.241870831150903
2024-08-06,1438.700439453125,1459.8948030686215,1434.0316438440889,1437.8111393077952,10236186,1512.241015625,1485.8141943359376,1492.281698449151,1607.553829822514,1416.928201427486,37.07290543090428,-12.81116657408893,-1.9533667134604809,-10.857799860628448
2024-08-07,1447.3707275390625,1454.954323788822,1444.0853950542364,1451.4960282823629,8174568,1506.0432556152343,1485.7860327148437,1488.0044631243807,1601.299599477239,1410.7869117532296,39.51072625916757,-14.582794753069038,-4.479252321382193,-10.103542431686845
2024-08-08,1431.8577880859375,1447.5436277380477,1428.6959662921352,1440.1577210643813,12387192,1499.3687438964844,1485.6462182617188,1482.657160739767,1595.8280165200126,1402.9094712729561,36.76625462469092,-17.042136276985957,-6.991829112502946,-10.050307164483012
